019,8,122,106,380,394,424,436,431,633,12,28,234,214,239,229,100,31
030,4,201,135,135,6,39,114,144,208
036,5,355,201,135,135,6,89,39,114,144,208
040,4,105,514,558,737,30,330,343,543
046,6,73,67,110,512,562,735,9,34,32,329,344,543
055,5,6,209,515,558,734,211,108,332,340,543
061,7,70,61,82,108,516,558,735,12,28,44,28,332,339,543
062,5,200,170,517,564,735,42,77,332,342,543
063,14,73,65,82,105,257,207,304,311,405,459,519,603,629,735,12,34,41,28,139,198,270,289,354,320,348,440,422,543
064,6,153,255,108,76,61,77,254,141,30,41,28,9
069,9,105,517,563,571,629,649,677,729,830,28,33,343,354,309,321,317,339,331
075,7,71,59,83,105,521,559,735,9,28,44,28,335,340,543
076,7,71,59,83,105,521,559,735,9,28,44,28,335,340,543
080,5,124,106,512,561,734,9,28,329,338,543
081,7,71,59,83,105,521,559,735,9,28,44,28,335,340,543
084,7,71,59,83,105,521,559,735,9,28,44,28,335,340,543
088,7,71,59,83,105,521,559,735,9,28,44,28,335,340,543
089,10,123,107,516,560,572,631,651,676,727,830,12,28,332,343,357,309,324,319,339,331
093,13,70,61,84,106,336,288,304,311,412,459,515,570,530,9,28,42,29,198,256,269,291,357,317,350,406,446